enrollee_id,city,city_development_index,gender,relevent_experience,enrolled_university,education_level,major_discipline,experience,company_size,company_type,last_new_job,training_hours,target
24629,city_16,0.91,Male,Has relevent experience,no_enrollment,Masters,STEM,16,,Public Sector,>4,31,0.0
11689,city_136,0.897,Male,No relevent experience,Full time course,Primary School,,2,,,never,22,0.0
6457,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,10000+,Pvt Ltd,2,49,1.0
30302,city_21,0.624,Male,Has relevent experience,Full time course,Graduate,STEM,6,100-500,Pvt Ltd,4,163,0.0
17053,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,100-500,Pvt Ltd,1,206,0.0
25083,city_136,0.897,,Has relevent experience,no_enrollment,Masters,STEM,15,10000+,Pvt Ltd,4,96,0.0
29630,city_136,0.897,,Has relevent experience,no_enrollment,Masters,STEM,4,1000-4999,Pvt Ltd,1,6,0.0
11686,city_36,0.893,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,50-99,Pvt Ltd,1,172,0.0
9913,city_160,0.92,,Has relevent experience,Full time course,Graduate,STEM,18,,,2,24,1.0
24710,city_78,0.579,,No relevent experience,no_enrollment,Primary School,,<1,,,1,34,1.0
11523,city_100,0.887,,No relevent experience,no_enrollment,Graduate,STEM,9,100-500,Pvt Ltd,1,144,1.0
21982,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,No Major,3,50-99,Pvt Ltd,2,19,0.0
28261,city_143,0.74,Male,Has relevent experience,no_enrollment,Graduate,No Major,>20,1000-4999,Other,>4,47,0.0
13993,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,12,50-99,Pvt Ltd,2,89,0.0
12317,city_75,0.939,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,50-99,Pvt Ltd,2,50,0.0
13565,city_150,0.698,Male,No relevent experience,Full time course,Graduate,STEM,1,,,never,74,1.0
15236,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,17,50-99,Pvt Ltd,1,118,0.0
3994,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,100-500,NGO,1,21,0.0
22851,city_103,0.92,,Has relevent experience,no_enrollment,Masters,STEM,14,10000+,Pvt Ltd,1,56,0.0
12204,city_45,0.89,,Has relevent experience,no_enrollment,Graduate,Humanities,>20,<10,Early Stage Startup,>4,57,0.0
33230,city_24,0.698,Male,No relevent experience,no_enrollment,High School,,4,,,never,37,0.0
6047,city_103,0.92,Male,No relevent experience,no_enrollment,Graduate,Humanities,4,100-500,Pvt Ltd,2,76,0.0
14441,city_89,0.925,Male,Has relevent experience,no_enrollment,Phd,STEM,6,50-99,Early Stage Startup,2,105,0.0
23954,city_103,0.92,Female,No relevent experience,Full time course,Graduate,STEM,4,,,never,51,0.0
32192,city_173,0.878,Male,Has relevent experience,no_enrollment,Graduate,STEM,16,10/49,Pvt Ltd,>4,54,0.0
19061,city_114,0.926,Male,Has relevent experience,no_enrollment,Masters,STEM,11,100-500,Pvt Ltd,2,50,0.0
24227,city_136,0.897,,Has relevent experience,no_enrollment,Masters,STEM,15,1000-4999,,3,45,1.0
19399,city_21,0.624,,Has relevent experience,no_enrollment,Graduate,STEM,1,500-999,Pvt Ltd,1,10,1.0
12063,city_114,0.926,Male,Has relevent experience,Full time course,Graduate,STEM,7,<10,Early Stage Startup,2,178,0.0
29271,city_83,0.923,Male,Has relevent experience,Part time course,Graduate,STEM,5,1000-4999,Pvt Ltd,>4,70,1.0
4615,city_21,0.624,,Has relevent experience,no_enrollment,Graduate,STEM,5,10/49,Pvt Ltd,1,144,0.0
13344,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,20,,,1,24,1.0
11175,city_12,0.64,Male,Has relevent experience,no_enrollment,Graduate,STEM,14,1000-4999,Pvt Ltd,1,148,0.0
7717,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,Business Degree,>20,,,>4,46,1.0
10295,city_61,0.913,Male,Has relevent experience,no_enrollment,High School,,>20,1000-4999,Pvt Ltd,3,46,0.0
18042,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,Arts,5,1000-4999,Pvt Ltd,2,18,0.0
32544,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,10000+,Pvt Ltd,>4,96,0.0
20493,city_71,0.884,Male,Has relevent experience,Full time course,High School,,10,50-99,Funded Startup,1,23,0.0
18087,city_138,0.836,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,,,>4,83,0.0
11985,city_20,0.7959999999999999,,No relevent experience,no_enrollment,,,1,100-500,,,88,0.0
31124,city_77,0.83,,Has relevent experience,no_enrollment,Graduate,STEM,5,50-99,Pvt Ltd,1,19,0.0
12155,city_136,0.897,Male,Has relevent experience,no_enrollment,Masters,STEM,7,100-500,Pvt Ltd,2,80,0.0
12719,city_100,0.887,Male,Has relevent experience,no_enrollment,High School,,4,<10,Pvt Ltd,1,45,0.0
29606,city_50,0.8959999999999999,Male,No relevent experience,no_enrollment,High School,,3,100-500,Pvt Ltd,>4,10,0.0
26775,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,100-500,Pvt Ltd,>4,114,0.0
30275,city_81,0.73,Male,No relevent experience,no_enrollment,Primary School,,1,,,never,63,0.0
31454,city_27,0.848,Male,Has relevent experience,no_enrollment,Graduate,STEM,15,50-99,,4,336,1.0
19583,city_160,0.92,Male,Has relevent experience,Full time course,High School,,15,10/49,Funded Startup,2,33,0.0
17786,city_105,0.794,Male,Has relevent experience,no_enrollment,,,6,50-99,,1,20,0.0
24719,city_103,0.92,Female,Has relevent experience,no_enrollment,Graduate,STEM,>20,,,>4,42,1.0
24617,city_102,0.804,Male,Has relevent experience,Full time course,High School,,9,,,1,16,0.0
15389,city_136,0.897,Male,No relevent experience,Full time course,Graduate,STEM,7,50-99,Pvt Ltd,1,74,0.0
1950,city_162,0.767,,Has relevent experience,Part time course,Masters,STEM,6,50-99,Pvt Ltd,1,56,1.0
9470,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,2,50-99,Pvt Ltd,1,24,0.0
32754,city_21,0.624,Male,Has relevent experience,Full time course,Graduate,STEM,5,500-999,Pvt Ltd,4,160,1.0
989,city_103,0.92,,Has relevent experience,no_enrollment,Graduate,STEM,14,,,>4,25,1.0
26295,city_61,0.913,Female,Has relevent experience,no_enrollment,Graduate,STEM,12,5000-9999,,1,86,1.0
17790,city_11,0.55,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,10/49,Pvt Ltd,>4,13,0.0
29350,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,10000+,Pvt Ltd,3,23,0.0
5854,city_71,0.884,Male,No relevent experience,no_enrollment,Phd,STEM,>20,1000-4999,NGO,>4,322,0.0
12792,city_114,0.926,Male,Has relevent experience,no_enrollment,Graduate,Arts,2,<10,Early Stage Startup,2,48,0.0
9735,city_104,0.924,Male,Has relevent experience,no_enrollment,Graduate,STEM,4,1000-4999,,1,12,0.0
29166,city_83,0.923,Male,Has relevent experience,no_enrollment,Graduate,STEM,14,<10,Funded Startup,1,69,0.0
17251,city_75,0.939,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,,,1,32,0.0
17365,city_102,0.804,Male,Has relevent experience,Full time course,Graduate,STEM,4,,,,45,0.0
21131,city_114,0.926,,Has relevent experience,Full time course,Masters,STEM,4,10000+,,2,24,0.0
18255,city_89,0.925,Male,No relevent experience,no_enrollment,Masters,STEM,>20,10000+,Pvt Ltd,3,182,0.0
25467,city_103,0.92,Female,No relevent experience,no_enrollment,Masters,STEM,10,50-99,Pvt Ltd,4,56,0.0
19392,city_158,0.7659999999999999,,No relevent experience,Part time course,Graduate,STEM,4,10/49,Pvt Ltd,1,9,0.0
23351,city_21,0.624,,Has relevent experience,Full time course,Masters,STEM,2,50-99,Pvt Ltd,,48,1.0
14463,city_21,0.624,Female,No relevent experience,no_enrollment,Graduate,STEM,3,100-500,Pvt Ltd,3,69,1.0
26273,city_103,0.92,Female,No relevent experience,Full time course,Graduate,No Major,10,,,never,4,0.0
11737,city_103,0.92,Male,No relevent experience,no_enrollment,Masters,STEM,>20,<10,Pvt Ltd,4,80,0.0
22522,city_61,0.913,Male,Has relevent experience,no_enrollment,Phd,STEM,>20,50-99,Early Stage Startup,>4,19,0.0
2121,city_36,0.893,Male,Has relevent experience,no_enrollment,Masters,STEM,12,10000+,Pvt Ltd,1,42,0.0
4515,city_100,0.887,Male,Has relevent experience,Part time course,Phd,STEM,>20,,,>4,41,0.0
6297,city_134,0.698,,Has relevent experience,,,,4,,,never,20,0.0
30911,city_45,0.89,Male,Has relevent experience,no_enrollment,High School,,9,100-500,Pvt Ltd,1,69,0.0
13165,city_103,0.92,Male,Has relevent experience,Part time course,Graduate,STEM,14,50-99,Pvt Ltd,>4,22,0.0
3251,city_123,0.738,Male,Has relevent experience,Full time course,Graduate,STEM,3,50-99,Pvt Ltd,never,40,0.0
13129,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,15,500-999,Pvt Ltd,3,51,0.0
6662,city_115,0.789,Male,Has relevent experience,no_enrollment,Graduate,STEM,19,50-99,Public Sector,2,80,0.0
14141,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,2,<10,Pvt Ltd,1,18,0.0
21908,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,<10,Pvt Ltd,>4,146,0.0
9594,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,,,1,78,1.0
32621,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,19,10000+,Pvt Ltd,1,44,0.0
29509,city_73,0.754,Male,No relevent experience,Full time course,High School,,3,,,never,65,0.0
22813,city_21,0.624,Female,Has relevent experience,,Masters,STEM,8,10/49,Pvt Ltd,1,44,1.0
25387,city_103,0.92,,No relevent experience,Full time course,Graduate,STEM,<1,,,,2,0.0
14018,city_21,0.624,,Has relevent experience,Full time course,Graduate,STEM,12,50-99,Pvt Ltd,>4,77,1.0
8945,city_158,0.7659999999999999,,Has relevent experience,no_enrollment,Graduate,STEM,6,50-99,Pvt Ltd,2,282,1.0
2033,city_39,0.898,Male,No relevent experience,no_enrollment,High School,,4,,,2,48,0.0
30848,city_16,0.91,Male,No relevent experience,no_enrollment,High School,,2,,,never,17,0.0
28651,city_50,0.8959999999999999,Male,Has relevent experience,no_enrollment,Masters,No Major,14,<10,Early Stage Startup,1,156,0.0
24019,city_160,0.92,Male,No relevent experience,no_enrollment,Graduate,STEM,>20,50-99,Pvt Ltd,>4,216,1.0
21550,city_20,0.7959999999999999,Male,No relevent experience,no_enrollment,High School,,3,,,2,22,1.0
12764,city_103,0.92,,No relevent experience,no_enrollment,Graduate,STEM,4,50-99,Pvt Ltd,4,130,0.0
4298,city_83,0.923,Male,No relevent experience,Part time course,Graduate,STEM,9,,,>4,4,1.0
14576,city_128,0.527,Male,Has relevent experience,no_enrollment,Graduate,Other,6,50-99,Pvt Ltd,2,53,0.0
19033,city_16,0.91,Male,No relevent experience,no_enrollment,High School,,3,,,1,35,0.0
5463,city_21,0.624,,Has relevent experience,no_enrollment,Masters,STEM,8,10000+,Pvt Ltd,1,36,1.0
19630,city_136,0.897,Male,Has relevent experience,Part time course,Masters,STEM,6,50-99,Pvt Ltd,4,16,0.0
9634,city_77,0.83,Male,Has relevent experience,no_enrollment,High School,,5,50-99,Pvt Ltd,never,162,0.0
24456,city_21,0.624,Male,No relevent experience,Full time course,High School,,7,,,never,88,1.0
8711,city_67,0.855,Male,Has relevent experience,no_enrollment,Graduate,STEM,8,,,2,29,1.0
24366,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,10000+,Pvt Ltd,4,78,1.0
339,city_73,0.754,,Has relevent experience,Part time course,High School,,14,,,1,23,0.0
14527,city_21,0.624,Male,Has relevent experience,Full time course,Graduate,STEM,<1,<10,Early Stage Startup,1,5,1.0
11714,city_100,0.887,,No relevent experience,Full time course,Graduate,STEM,6,,,never,42,1.0
12354,city_103,0.92,,No relevent experience,Full time course,Masters,STEM,7,,,2,61,0.0
32500,city_21,0.624,,Has relevent experience,no_enrollment,Masters,STEM,18,5000-9999,NGO,4,80,1.0
8507,city_103,0.92,,Has relevent experience,no_enrollment,Graduate,Other,5,50-99,,2,154,0.0
17280,city_24,0.698,Male,Has relevent experience,no_enrollment,Graduate,STEM,13,,,1,18,1.0
11385,city_149,0.6890000000000001,Male,No relevent experience,Full time course,Graduate,,2,,,1,60,0.0
17820,city_114,0.926,,No relevent experience,Full time course,Graduate,STEM,11,10/49,Pvt Ltd,2,33,1.0
29625,city_16,0.91,Male,No relevent experience,no_enrollment,Masters,STEM,>20,10000+,,2,15,0.0
20399,city_158,0.7659999999999999,,No relevent experience,Full time course,Graduate,STEM,3,10000+,,,13,1.0
17889,city_21,0.624,,No relevent experience,Full time course,High School,,2,,,never,42,0.0
14829,city_21,0.624,,No relevent experience,Full time course,Graduate,STEM,1,,,never,50,1.0
21480,city_21,0.624,,Has relevent experience,no_enrollment,Graduate,STEM,4,50-99,Early Stage Startup,,12,1.0
16615,city_162,0.767,,Has relevent experience,no_enrollment,Graduate,,16,,,,43,0.0
33365,city_104,0.924,Male,Has relevent experience,no_enrollment,Graduate,STEM,11,<10,Early Stage Startup,1,84,0.0
6567,city_67,0.855,Male,Has relevent experience,no_enrollment,Masters,STEM,11,100-500,Pvt Ltd,1,56,0.0
21067,city_160,0.92,Male,No relevent experience,Full time course,Masters,Other,17,10000+,Public Sector,1,66,0.0
7057,city_81,0.73,Male,Has relevent experience,no_enrollment,Graduate,STEM,4,500-999,Public Sector,1,47,1.0
6483,city_18,0.8240000000000001,,Has relevent experience,no_enrollment,Graduate,STEM,4,500-999,Public Sector,1,24,0.0
9814,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,4,10000+,NGO,1,47,0.0
31761,city_74,0.579,,No relevent experience,Full time course,Graduate,STEM,6,,,1,145,0.0
24299,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,3,50-99,Pvt Ltd,1,52,0.0
8954,city_74,0.579,,Has relevent experience,Part time course,Graduate,STEM,3,<10,Pvt Ltd,1,20,1.0
19936,city_160,0.92,,Has relevent experience,no_enrollment,Graduate,Business Degree,10,,,1,10,1.0
35,city_114,0.926,Male,Has relevent experience,no_enrollment,Masters,STEM,9,1000-4999,Pvt Ltd,1,15,0.0
32687,city_42,0.563,,Has relevent experience,Full time course,Phd,STEM,<1,,,,43,1.0
20704,city_21,0.624,,Has relevent experience,no_enrollment,Graduate,STEM,6,10/49,,never,26,0.0
25486,city_36,0.893,,No relevent experience,no_enrollment,High School,,5,,,1,10,0.0
17966,city_114,0.926,,No relevent experience,Full time course,High School,,3,,,,20,0.0
8852,city_133,0.742,Male,Has relevent experience,no_enrollment,Graduate,Business Degree,4,10/49,Pvt Ltd,1,188,0.0
14677,city_104,0.924,Male,Has relevent experience,no_enrollment,Graduate,STEM,14,100-500,Public Sector,2,107,0.0
2330,city_136,0.897,Male,Has relevent experience,no_enrollment,Masters,STEM,6,,Pvt Ltd,1,35,0.0
6363,city_99,0.915,,Has relevent experience,Full time course,Graduate,STEM,5,10000+,Public Sector,1,26,0.0
13888,city_100,0.887,Male,Has relevent experience,Part time course,High School,,3,10/49,Pvt Ltd,1,14,0.0
26551,city_61,0.913,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,<10,Pvt Ltd,1,101,0.0
32496,city_21,0.624,,No relevent experience,Full time course,,,1,,Pvt Ltd,never,45,1.0
23035,city_21,0.624,,Has relevent experience,no_enrollment,Graduate,STEM,3,500-999,Pvt Ltd,2,20,1.0
12921,city_103,0.92,Male,Has relevent experience,Part time course,Graduate,STEM,2,1000-4999,Pvt Ltd,1,75,1.0
2750,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,17,50-99,Pvt Ltd,2,92,0.0
5583,city_67,0.855,Male,Has relevent experience,no_enrollment,Masters,STEM,17,,,1,8,0.0
10673,city_159,0.843,Female,Has relevent experience,no_enrollment,Graduate,STEM,13,<10,Pvt Ltd,4,44,1.0
3145,city_93,0.865,Male,Has relevent experience,no_enrollment,High School,,16,500-999,Pvt Ltd,1,104,0.0
12380,city_149,0.6890000000000001,Male,No relevent experience,Full time course,High School,,3,,,never,45,0.0
22796,city_21,0.624,Male,No relevent experience,Full time course,High School,,4,,,never,64,1.0
1533,city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,15,100-500,Pvt Ltd,2,106,0.0
12527,city_83,0.923,Other,Has relevent experience,no_enrollment,Masters,STEM,5,100-500,Pvt Ltd,1,178,0.0
33222,city_21,0.624,Male,No relevent experience,no_enrollment,High School,,<1,,Pvt Ltd,never,35,0.0
32199,city_13,0.8270000000000001,Male,Has relevent experience,no_enrollment,Masters,STEM,7,,,2,48,0.0
12566,city_114,0.926,Male,Has relevent experience,no_enrollment,Masters,STEM,18,10/49,Early Stage Startup,>4,36,0.0
2878,city_100,0.887,Male,Has relevent experience,no_enrollment,Masters,STEM,10,1000-4999,Pvt Ltd,never,53,1.0
19854,city_114,0.926,,No relevent experience,Full time course,Graduate,Business Degree,<1,100-500,Pvt Ltd,1,61,0.0
22334,city_89,0.925,,No relevent experience,Full time course,Graduate,STEM,6,1000-4999,Public Sector,1,4,0.0
15573,city_36,0.893,Male,Has relevent experience,no_enrollment,Graduate,STEM,14,100-500,Pvt Ltd,1,13,0.0
21858,city_26,0.698,Male,No relevent experience,Full time course,Masters,STEM,4,,,1,66,1.0
13252,city_106,0.698,Male,Has relevent experience,Part time course,High School,,11,10/49,Pvt Ltd,1,32,0.0
25927,city_21,0.624,,Has relevent experience,Full time course,Masters,STEM,4,,,1,64,1.0
25643,city_21,0.624,Male,Has relevent experience,Full time course,Graduate,STEM,8,100-500,Pvt Ltd,1,96,0.0
14385,city_21,0.624,Male,No relevent experience,no_enrollment,Graduate,STEM,1,10/49,Pvt Ltd,1,80,1.0
25961,city_21,0.624,Male,No relevent experience,no_enrollment,Masters,STEM,2,<10,Early Stage Startup,1,95,0.0
12901,city_28,0.939,,Has relevent experience,no_enrollment,Masters,STEM,>20,10000+,Pvt Ltd,2,40,0.0
26650,city_114,0.926,Male,Has relevent experience,Full time course,High School,,9,50-99,Pvt Ltd,1,7,0.0
17822,city_19,0.682,Male,No relevent experience,Full time course,Graduate,STEM,2,,,1,68,1.0
12739,city_83,0.923,,No relevent experience,Full time course,High School,,7,50-99,,,108,0.0
28857,city_114,0.926,Male,Has relevent experience,no_enrollment,High School,,11,10/49,Pvt Ltd,2,25,1.0
25640,city_104,0.924,Female,No relevent experience,Full time course,Graduate,STEM,6,,,4,11,1.0
5201,city_102,0.804,Male,No relevent experience,no_enrollment,Graduate,STEM,>20,,,1,89,1.0
4109,city_133,0.742,Male,Has relevent experience,no_enrollment,Graduate,STEM,12,50-99,Pvt Ltd,1,30,0.0
1413,city_103,0.92,Male,No relevent experience,no_enrollment,Primary School,,5,,,never,35,0.0
27211,city_19,0.682,,No relevent experience,Full time course,Graduate,STEM,3,,,never,12,1.0
11854,city_61,0.913,Male,No relevent experience,Full time course,Graduate,Humanities,1,<10,NGO,1,25,0.0
9350,city_102,0.804,,No relevent experience,no_enrollment,Graduate,STEM,7,,,never,33,1.0
32852,city_100,0.887,Male,Has relevent experience,no_enrollment,High School,,<1,50-99,Pvt Ltd,1,59,0.0
20047,city_98,0.949,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,10000+,Pvt Ltd,1,11,0.0
5063,city_103,0.92,Male,Has relevent experience,no_enrollment,Phd,STEM,>20,10000+,Pvt Ltd,4,330,0.0
14617,city_23,0.899,Female,Has relevent experience,no_enrollment,Graduate,STEM,>20,100-500,Pvt Ltd,1,17,0.0
21721,city_176,0.764,Male,Has relevent experience,no_enrollment,Graduate,STEM,4,10/49,Pvt Ltd,1,78,1.0
18599,city_114,0.926,Male,No relevent experience,Full time course,Masters,STEM,4,10/49,Public Sector,4,40,1.0
3910,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,Other,4,10/49,,1,29,0.0
3465,city_103,0.92,Female,Has relevent experience,no_enrollment,Graduate,Humanities,3,<10,Pvt Ltd,3,13,0.0
22317,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,<10,Funded Startup,1,5,0.0
27188,city_103,0.92,Male,No relevent experience,no_enrollment,Graduate,STEM,11,100-500,Pvt Ltd,1,43,0.0
33083,city_27,0.848,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,50-99,Pvt Ltd,never,27,0.0
28052,city_133,0.742,Male,Has relevent experience,no_enrollment,Graduate,STEM,3,,,2,238,0.0
10973,city_57,0.866,Male,Has relevent experience,no_enrollment,Phd,STEM,>20,50-99,,2,108,0.0
28850,city_98,0.949,Male,Has relevent experience,no_enrollment,Graduate,STEM,8,50-99,Pvt Ltd,>4,77,0.0
27494,city_136,0.897,,Has relevent experience,no_enrollment,Masters,STEM,14,1000-4999,Pvt Ltd,>4,84,0.0
5732,city_114,0.926,Male,Has relevent experience,Full time course,High School,,9,100-500,Pvt Ltd,1,18,0.0
19315,city_103,0.92,,Has relevent experience,no_enrollment,Graduate,Other,2,100-500,Pvt Ltd,1,162,0.0
1606,city_138,0.836,Male,Has relevent experience,no_enrollment,Masters,STEM,17,50-99,Funded Startup,1,116,0.0
17507,city_103,0.92,Male,No relevent experience,no_enrollment,Graduate,STEM,9,,,1,49,1.0
25631,city_128,0.527,Male,No relevent experience,no_enrollment,Graduate,STEM,2,50-99,Funded Startup,1,232,0.0
16869,city_103,0.92,Female,No relevent experience,no_enrollment,Graduate,Humanities,3,100-500,Pvt Ltd,1,13,1.0
25386,city_21,0.624,Male,Has relevent experience,,Masters,STEM,15,50-99,Pvt Ltd,>4,204,1.0
27045,city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,Humanities,7,,,4,62,1.0
25055,city_114,0.926,,No relevent experience,Full time course,High School,,3,10000+,Pvt Ltd,2,14,0.0
23520,city_21,0.624,,Has relevent experience,no_enrollment,Graduate,STEM,9,10000+,Pvt Ltd,1,12,1.0
31013,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,Humanities,17,50-99,Funded Startup,2,8,0.0
28315,city_21,0.624,Male,Has relevent experience,Part time course,Masters,STEM,7,50-99,Funded Startup,1,24,1.0
24865,city_160,0.92,,No relevent experience,Full time course,Graduate,STEM,3,,,1,14,0.0
11443,city_74,0.579,Male,No relevent experience,no_enrollment,Graduate,Other,15,,,never,68,1.0
4441,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,,,2,44,0.0
13877,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,20,5000-9999,Pvt Ltd,2,42,0.0
11868,city_173,0.878,Male,Has relevent experience,no_enrollment,Masters,STEM,17,10000+,Pvt Ltd,3,12,0.0
24957,city_19,0.682,,Has relevent experience,Full time course,Graduate,STEM,3,,,1,24,0.0
4489,city_149,0.6890000000000001,Male,Has relevent experience,no_enrollment,Graduate,STEM,8,,,2,135,0.0
24300,city_84,0.698,Male,Has relevent experience,no_enrollment,Graduate,STEM,14,100-500,Pvt Ltd,2,20,0.0
29072,city_114,0.926,Male,Has relevent experience,Full time course,Graduate,STEM,10,50-99,Pvt Ltd,1,58,0.0
31524,city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,15,100-500,,1,21,0.0
15134,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,<10,Pvt Ltd,1,44,0.0
23044,city_136,0.897,Female,No relevent experience,Full time course,Masters,STEM,8,100-500,Public Sector,1,35,0.0
1779,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,100-500,,2,119,1.0
12467,city_114,0.926,Male,Has relevent experience,no_enrollment,Graduate,STEM,16,50-99,Funded Startup,1,134,0.0
21266,city_103,0.92,,Has relevent experience,Full time course,Graduate,STEM,4,,,1,55,1.0
24921,city_28,0.939,Male,Has relevent experience,no_enrollment,,,16,100-500,Pvt Ltd,>4,63,0.0
5250,city_103,0.92,,Has relevent experience,,Phd,STEM,3,,Pvt Ltd,never,94,0.0
29966,city_114,0.926,Male,Has relevent experience,Part time course,Phd,Humanities,11,10000+,Pvt Ltd,>4,56,0.0
15684,city_142,0.727,,Has relevent experience,Part time course,Graduate,STEM,6,10/49,Pvt Ltd,1,43,0.0
14330,city_115,0.789,Male,No relevent experience,Full time course,Graduate,STEM,5,50-99,Pvt Ltd,never,17,0.0
6304,city_103,0.92,Male,Has relevent experience,Part time course,Graduate,STEM,19,1000-4999,Public Sector,>4,142,0.0
15250,city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,4,5000-9999,Pvt Ltd,1,127,0.0
5409,city_57,0.866,Male,Has relevent experience,no_enrollment,Graduate,STEM,20,100-500,Pvt Ltd,>4,109,0.0
23987,city_152,0.698,Male,No relevent experience,Full time course,Graduate,STEM,3,10/49,,1,55,1.0
15126,city_67,0.855,Male,No relevent experience,no_enrollment,,,<1,,,never,62,0.0
22703,city_102,0.804,,Has relevent experience,no_enrollment,Masters,STEM,13,500-999,,never,56,0.0
23913,city_136,0.897,Male,Has relevent experience,Part time course,Masters,STEM,6,50-99,Pvt Ltd,1,44,0.0
3691,city_16,0.91,,Has relevent experience,no_enrollment,Masters,STEM,>20,5000-9999,Pvt Ltd,>4,11,0.0
32026,city_103,0.92,Male,Has relevent experience,Part time course,Graduate,STEM,5,10/49,Pvt Ltd,>4,64,0.0
19176,city_103,0.92,Male,Has relevent experience,Full time course,Graduate,STEM,4,1000-4999,Pvt Ltd,1,13,0.0
7920,city_84,0.698,Male,Has relevent experience,no_enrollment,Masters,STEM,15,50-99,Pvt Ltd,2,96,1.0
14216,city_21,0.624,,No relevent experience,no_enrollment,Graduate,Other,2,100-500,Pvt Ltd,1,40,1.0
26299,city_136,0.897,Male,No relevent experience,Part time course,Graduate,STEM,3,,,1,23,0.0
768,city_36,0.893,,Has relevent experience,no_enrollment,Graduate,STEM,>20,100-500,Pvt Ltd,>4,22,0.0
6973,city_83,0.923,Male,No relevent experience,no_enrollment,Masters,STEM,19,500-999,Pvt Ltd,>4,31,0.0
27201,city_46,0.762,Male,Has relevent experience,no_enrollment,Graduate,STEM,12,,,1,23,0.0
2461,city_75,0.939,Male,No relevent experience,no_enrollment,High School,,3,,Pvt Ltd,never,13,0.0
17360,city_61,0.913,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,,,never,16,0.0
25194,city_10,0.895,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,,,4,20,0.0
12392,city_16,0.91,,No relevent experience,no_enrollment,Graduate,STEM,>20,50-99,Pvt Ltd,>4,2,0.0
4583,city_50,0.8959999999999999,Male,Has relevent experience,no_enrollment,Graduate,STEM,13,100-500,Pvt Ltd,4,7,0.0
17150,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,<10,,never,56,0.0
24990,city_102,0.804,Male,Has relevent experience,no_enrollment,Masters,STEM,18,500-999,,2,88,0.0
16771,city_126,0.479,,Has relevent experience,Full time course,,,2,100-500,Early Stage Startup,1,48,1.0
1660,city_103,0.92,,Has relevent experience,no_enrollment,Graduate,No Major,8,,,1,58,1.0
25125,city_100,0.887,Male,Has relevent experience,no_enrollment,Masters,STEM,11,50-99,Funded Startup,2,12,0.0
12767,city_136,0.897,,Has relevent experience,no_enrollment,Graduate,STEM,18,100-500,Pvt Ltd,4,81,0.0
18280,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,No Major,>20,1000-4999,NGO,>4,11,0.0
