enrollee_id,city,city_development_index,gender,relevent_experience,enrolled_university,education_level,major_discipline,experience,company_size,company_type,last_new_job,training_hours,target,city_development_index_cat
3024,city_98,0.949,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,<10,Public Sector,1,246,0.0,6
257,city_102,0.804,Male,Has relevent experience,no_enrollment,Masters,STEM,19,100-500,Pvt Ltd,1,9,0.0,5
25757,city_103,0.92,Male,Has relevent experience,no_enrollment,High School,,>20,1000-4999,Pvt Ltd,2,182,0.0,6
23048,city_70,0.698,,No relevent experience,Full time course,Graduate,STEM,2,,Pvt Ltd,1,22,1.0,3
22358,city_165,0.903,Male,Has relevent experience,no_enrollment,Graduate,No Major,>20,100-500,Pvt Ltd,2,42,0.0,6
6403,city_160,0.92,Male,No relevent experience,Full time course,Graduate,STEM,11,,,1,15,0.0,6
26135,city_103,0.92,Male,No relevent experience,Full time course,High School,,3,,,1,126,1.0,6
25159,city_105,0.794,,Has relevent experience,no_enrollment,Masters,STEM,>20,,,,4,0.0,4
20264,city_73,0.754,,No relevent experience,no_enrollment,High School,,1,,,never,59,0.0,4
6379,city_160,0.92,,Has relevent experience,no_enrollment,Masters,STEM,>20,100-500,Pvt Ltd,2,18,0.0,6
11044,city_83,0.923,Male,Has relevent experience,no_enrollment,Masters,STEM,5,1000-4999,Pvt Ltd,3,66,0.0,6
32852,city_100,0.887,Male,Has relevent experience,no_enrollment,High School,,<1,50-99,Pvt Ltd,1,59,0.0,5
15632,city_21,0.624,,Has relevent experience,no_enrollment,Graduate,STEM,5,100-500,Funded Startup,1,58,0.0,3
16600,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,50-99,,>4,106,0.0,6
17690,city_103,0.92,Female,Has relevent experience,no_enrollment,Masters,Arts,<1,1000-4999,Pvt Ltd,1,73,0.0,6
10314,city_103,0.92,Male,No relevent experience,no_enrollment,Graduate,STEM,2,100-500,Pvt Ltd,2,106,0.0,6
4489,city_149,0.6890000000000001,Male,Has relevent experience,no_enrollment,Graduate,STEM,8,,,2,135,0.0,3
26643,city_61,0.913,Male,Has relevent experience,no_enrollment,Masters,STEM,10,50-99,Pvt Ltd,1,60,0.0,6
18026,city_50,0.8959999999999999,Male,No relevent experience,no_enrollment,Primary School,,7,,,never,50,0.0,5
19150,city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,,,>4,6,1.0,6
26778,city_21,0.624,Male,Has relevent experience,Full time course,Masters,STEM,3,50-99,Pvt Ltd,1,10,1.0,3
23559,city_67,0.855,Male,Has relevent experience,no_enrollment,Graduate,STEM,11,,,2,76,1.0,5
29308,city_162,0.767,Male,Has relevent experience,Full time course,Masters,STEM,15,100-500,Pvt Ltd,>4,59,0.0,4
32015,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,10000+,Pvt Ltd,>4,77,0.0,6
31061,city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,10000+,Public Sector,>4,67,0.0,6
692,city_114,0.926,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,100-500,Funded Startup,1,2,0.0,6
18033,city_103,0.92,Male,Has relevent experience,Full time course,Graduate,STEM,1,,,1,91,1.0,6
4400,city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,6,100-500,Pvt Ltd,2,43,0.0,6
33156,city_160,0.92,Male,No relevent experience,no_enrollment,High School,,1,,,1,22,1.0,6
11880,city_26,0.698,Male,No relevent experience,Full time course,High School,,2,,,1,15,1.0,3
32663,city_162,0.767,,Has relevent experience,Part time course,Graduate,STEM,3,50-99,Pvt Ltd,3,74,0.0,4
3462,city_103,0.92,Male,No relevent experience,Full time course,Masters,STEM,4,50-99,Pvt Ltd,1,7,1.0,6
1226,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,10/49,Pvt Ltd,1,8,0.0,6
14753,city_114,0.926,,Has relevent experience,no_enrollment,High School,,5,<10,Funded Startup,2,210,0.0,6
25134,city_16,0.91,Female,Has relevent experience,Part time course,Graduate,No Major,16,<10,Pvt Ltd,1,45,0.0,6
4146,city_103,0.92,Male,No relevent experience,no_enrollment,High School,,2,,,never,41,0.0,6
33190,city_114,0.926,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,10/49,Pvt Ltd,3,10,0.0,6
31774,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,<1,50-99,Pvt Ltd,1,45,1.0,3
16537,city_136,0.897,Male,Has relevent experience,no_enrollment,Masters,STEM,15,10000+,,>4,134,0.0,5
7336,city_114,0.926,Male,Has relevent experience,no_enrollment,Graduate,Arts,>20,100-500,Funded Startup,2,26,0.0,6
23641,city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,,,never,18,1.0,6
26305,city_64,0.6659999999999999,Male,Has relevent experience,no_enrollment,Graduate,STEM,20,<10,Pvt Ltd,>4,14,0.0,3
2543,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,100-500,Pvt Ltd,2,12,0.0,6
6617,city_21,0.624,,Has relevent experience,Full time course,Masters,STEM,2,50-99,Pvt Ltd,1,8,1.0,3
17347,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,5000-9999,Pvt Ltd,>4,7,0.0,6
5955,city_102,0.804,Female,Has relevent experience,no_enrollment,Masters,STEM,10,,Pvt Ltd,2,24,0.0,5
18025,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,10000+,Pvt Ltd,>4,20,0.0,6
13404,city_104,0.924,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,10000+,Pvt Ltd,4,242,0.0,6
15046,city_103,0.92,,Has relevent experience,no_enrollment,Graduate,STEM,20,50-99,Pvt Ltd,1,66,0.0,6
348,city_13,0.8270000000000001,Female,Has relevent experience,no_enrollment,Masters,STEM,10,50-99,Pvt Ltd,4,26,0.0,5
9191,city_173,0.878,,No relevent experience,Full time course,Masters,STEM,12,50-99,Public Sector,1,152,0.0,5
9973,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,10000+,Pvt Ltd,>4,156,0.0,6
29447,city_28,0.939,Male,No relevent experience,no_enrollment,Phd,STEM,>20,100-500,Public Sector,>4,46,0.0,6
8540,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,1000-4999,Public Sector,>4,52,0.0,6
8503,city_74,0.579,Male,No relevent experience,Full time course,High School,,2,,,never,158,0.0,2
6729,city_21,0.624,Male,No relevent experience,no_enrollment,Graduate,STEM,8,,,1,111,1.0,3
32830,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,50-99,Pvt Ltd,1,20,1.0,3
17310,city_67,0.855,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,100-500,Pvt Ltd,>4,14,0.0,5
29526,city_115,0.789,Male,Has relevent experience,no_enrollment,Graduate,STEM,14,10/49,Pvt Ltd,>4,42,1.0,4
29288,city_21,0.624,Male,No relevent experience,no_enrollment,Graduate,STEM,3,500-999,Pvt Ltd,3,11,1.0,3
21622,city_21,0.624,,Has relevent experience,,Graduate,STEM,3,100-500,Pvt Ltd,1,107,1.0,3
24749,city_142,0.727,,Has relevent experience,no_enrollment,Masters,STEM,7,,,1,50,1.0,4
32972,city_103,0.92,,Has relevent experience,no_enrollment,Graduate,STEM,4,10000+,Pvt Ltd,1,180,0.0,6
4873,city_159,0.843,,No relevent experience,Full time course,Graduate,STEM,4,,Pvt Ltd,never,27,0.0,5
13991,city_61,0.913,Male,Has relevent experience,no_enrollment,Graduate,STEM,16,500-999,Pvt Ltd,>4,13,0.0,6
28154,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,16,10000+,Public Sector,>4,17,0.0,6
6973,city_83,0.923,Male,No relevent experience,no_enrollment,Masters,STEM,19,500-999,Pvt Ltd,>4,31,0.0,6
3105,city_116,0.743,Male,No relevent experience,Full time course,Graduate,STEM,3,,Pvt Ltd,never,47,1.0,4
25518,city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,<10,Pvt Ltd,>4,24,0.0,6
5592,city_144,0.84,,Has relevent experience,Part time course,Graduate,STEM,14,500-999,Public Sector,2,92,0.0,5
10833,city_114,0.926,,Has relevent experience,no_enrollment,High School,,>20,10/49,Pvt Ltd,1,36,0.0,6
22334,city_89,0.925,,No relevent experience,Full time course,Graduate,STEM,6,1000-4999,Public Sector,1,4,0.0,6
27047,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,50-99,Pvt Ltd,2,43,0.0,6
19241,city_24,0.698,Male,Has relevent experience,,Graduate,STEM,4,,,1,106,0.0,3
20963,city_21,0.624,Female,Has relevent experience,no_enrollment,Masters,STEM,5,10000+,Pvt Ltd,2,65,1.0,3
6773,city_114,0.926,Male,Has relevent experience,no_enrollment,Phd,STEM,>20,100-500,NGO,>4,13,1.0,6
26044,city_99,0.915,Male,Has relevent experience,Full time course,High School,,10,10000+,Pvt Ltd,1,89,0.0,6
9598,city_118,0.722,,Has relevent experience,no_enrollment,Graduate,STEM,6,500-999,,1,12,1.0,4
23622,city_114,0.926,Male,Has relevent experience,no_enrollment,Phd,STEM,>20,10000+,Pvt Ltd,4,25,1.0,6
8458,city_102,0.804,,Has relevent experience,no_enrollment,Graduate,Humanities,6,50-99,,1,36,0.0,5
3088,city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,100-500,Funded Startup,1,11,1.0,6
15082,city_114,0.926,Male,Has relevent experience,no_enrollment,Graduate,STEM,14,50-99,Funded Startup,1,84,0.0,6
28416,city_160,0.92,Male,Has relevent experience,Full time course,Graduate,STEM,10,,,2,41,0.0,6
15334,city_99,0.915,Male,Has relevent experience,no_enrollment,Masters,STEM,9,10000+,Public Sector,2,68,1.0,6
22794,city_21,0.624,Female,Has relevent experience,no_enrollment,Graduate,STEM,3,500-999,Pvt Ltd,1,22,1.0,3
31544,city_28,0.939,Male,Has relevent experience,no_enrollment,Masters,STEM,9,50-99,Pvt Ltd,1,10,0.0,6
2311,city_136,0.897,Male,No relevent experience,Full time course,Graduate,STEM,2,,Pvt Ltd,never,17,0.0,5
15552,city_116,0.743,,Has relevent experience,Full time course,Graduate,STEM,2,5000-9999,Pvt Ltd,,8,0.0,4
24058,city_103,0.92,Other,Has relevent experience,no_enrollment,Graduate,STEM,8,,,never,50,1.0,6
15611,city_67,0.855,,Has relevent experience,no_enrollment,Graduate,STEM,14,100-500,Pvt Ltd,1,56,0.0,5
11110,city_65,0.802,Male,Has relevent experience,no_enrollment,Masters,STEM,11,500-999,Pvt Ltd,1,20,0.0,5
26025,city_102,0.804,Male,No relevent experience,Full time course,Graduate,STEM,3,,,never,73,1.0,5
3393,city_160,0.92,Male,Has relevent experience,Full time course,Masters,STEM,9,100-500,Pvt Ltd,2,47,0.0,6
30338,city_114,0.926,,Has relevent experience,,Graduate,STEM,>20,1000-4999,Pvt Ltd,2,12,0.0,6
6372,city_13,0.8270000000000001,Male,No relevent experience,no_enrollment,Masters,STEM,7,<10,,1,44,0.0,5
5764,city_21,0.624,,Has relevent experience,no_enrollment,Graduate,STEM,2,5000-9999,Pvt Ltd,2,7,0.0,3
25765,city_160,0.92,Male,No relevent experience,no_enrollment,Graduate,Humanities,17,100-500,,4,34,1.0,6
16549,city_67,0.855,Male,Has relevent experience,no_enrollment,Masters,STEM,18,,,2,47,1.0,5
33274,city_150,0.698,,Has relevent experience,no_enrollment,Masters,STEM,10,50-99,Pvt Ltd,4,43,0.0,3
420,city_103,0.92,Male,No relevent experience,no_enrollment,,,7,,Pvt Ltd,never,108,0.0,6
10920,city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,50-99,Early Stage Startup,1,106,0.0,6
20115,city_114,0.926,Male,Has relevent experience,no_enrollment,,,>20,,Pvt Ltd,4,4,0.0,6
23925,city_103,0.92,Male,No relevent experience,no_enrollment,High School,,1,,,never,200,0.0,6
26324,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,,,2,2,0.0,6
14472,city_21,0.624,,No relevent experience,Full time course,Graduate,STEM,19,,,,46,1.0,3
16792,city_114,0.926,Male,Has relevent experience,no_enrollment,Masters,STEM,5,10000+,Pvt Ltd,1,41,0.0,6
20076,city_21,0.624,,Has relevent experience,Full time course,Masters,STEM,5,,,never,3,0.0,3
2670,city_138,0.836,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,,,>4,10,0.0,5
24522,city_57,0.866,Male,Has relevent experience,no_enrollment,Graduate,STEM,14,100-500,Funded Startup,1,10,0.0,5
24630,city_90,0.698,,Has relevent experience,Full time course,Masters,STEM,9,100-500,Pvt Ltd,3,30,1.0,3
891,city_103,0.92,Male,No relevent experience,no_enrollment,Graduate,STEM,12,1000-4999,Pvt Ltd,never,26,0.0,6
1369,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,10000+,Pvt Ltd,1,232,0.0,6
30596,city_55,0.7390000000000001,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,<10,Pvt Ltd,>4,44,0.0,4
124,city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,10000+,Pvt Ltd,2,34,1.0,6
26592,city_103,0.92,Other,Has relevent experience,no_enrollment,Graduate,No Major,4,100-500,,4,56,0.0,6
21699,city_75,0.939,,No relevent experience,no_enrollment,Masters,Other,>20,,,>4,92,0.0,6
4096,city_73,0.754,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,50-99,Pvt Ltd,3,124,0.0,4
11723,city_159,0.843,Female,No relevent experience,Full time course,High School,,3,,,never,37,0.0,5
2452,city_136,0.897,Female,No relevent experience,no_enrollment,Masters,STEM,6,500-999,Public Sector,4,72,0.0,5
4494,city_71,0.884,Male,No relevent experience,no_enrollment,Graduate,STEM,>20,100-500,Pvt Ltd,>4,20,0.0,5
11467,city_114,0.926,Male,No relevent experience,Full time course,Graduate,STEM,10,,,1,70,0.0,6
21908,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,<10,Pvt Ltd,>4,146,0.0,6
14390,city_74,0.579,Female,Has relevent experience,no_enrollment,Graduate,STEM,2,,,1,80,0.0,2
29143,city_103,0.92,Male,No relevent experience,no_enrollment,Masters,STEM,14,50-99,Pvt Ltd,>4,108,0.0,6
26540,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,2,100-500,Pvt Ltd,1,53,0.0,6
18921,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,<1,1000-4999,Pvt Ltd,1,59,0.0,3
3838,city_173,0.878,Male,No relevent experience,no_enrollment,Phd,STEM,>20,100-500,Pvt Ltd,>4,22,0.0,5
30699,city_100,0.887,Male,Has relevent experience,no_enrollment,High School,,5,50-99,Pvt Ltd,1,88,0.0,5
23349,city_50,0.8959999999999999,Male,Has relevent experience,no_enrollment,Masters,,>20,1000-4999,Public Sector,1,308,1.0,5
11430,city_103,0.92,Male,Has relevent experience,no_enrollment,Primary School,,12,,,1,70,1.0,6
33197,city_21,0.624,Male,No relevent experience,Full time course,Graduate,STEM,4,,Pvt Ltd,never,22,1.0,3
22233,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,50-99,Funded Startup,4,51,0.0,6
21374,city_21,0.624,,No relevent experience,Full time course,Graduate,STEM,1,50-99,Pvt Ltd,,124,1.0,3
29540,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,<10,Pvt Ltd,1,98,0.0,6
12615,city_11,0.55,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,100-500,Pvt Ltd,1,228,1.0,2
2150,city_102,0.804,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,500-999,Pvt Ltd,1,21,0.0,5
12329,city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,100-500,Funded Startup,1,24,0.0,6
1261,city_73,0.754,Male,Has relevent experience,no_enrollment,Graduate,STEM,12,,,2,100,1.0,4
18382,city_21,0.624,Male,No relevent experience,Full time course,Graduate,STEM,5,10000+,Pvt Ltd,1,31,0.0,3
3062,city_104,0.924,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,1000-4999,Pvt Ltd,1,57,0.0,6
24126,city_21,0.624,,Has relevent experience,no_enrollment,Graduate,STEM,7,10000+,Pvt Ltd,4,66,0.0,3
6266,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,14,10000+,Pvt Ltd,1,152,0.0,6
29237,city_21,0.624,Male,Has relevent experience,Full time course,Graduate,STEM,6,100-500,Pvt Ltd,1,78,0.0,3
20317,city_75,0.939,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,50-99,Pvt Ltd,3,47,0.0,6
20428,city_21,0.624,,Has relevent experience,no_enrollment,Graduate,STEM,7,100-500,Funded Startup,1,11,1.0,3
3958,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,10000+,Pvt Ltd,>4,166,1.0,3
4533,city_21,0.624,Male,Has relevent experience,no_enrollment,Masters,STEM,7,100-500,Pvt Ltd,1,66,0.0,3
28682,city_103,0.92,,Has relevent experience,no_enrollment,Graduate,STEM,6,500-999,Pvt Ltd,2,224,1.0,6
19631,city_98,0.949,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,500-999,Pvt Ltd,>4,6,0.0,6
32077,city_102,0.804,Male,Has relevent experience,no_enrollment,Masters,STEM,12,5000-9999,Pvt Ltd,2,67,0.0,5
8347,city_160,0.92,Male,No relevent experience,no_enrollment,High School,,>20,,,>4,22,0.0,6
30412,city_104,0.924,Male,No relevent experience,Full time course,,,3,,,>4,264,0.0,6
899,city_159,0.843,Male,Has relevent experience,no_enrollment,High School,,>20,,,>4,44,0.0,5
14725,city_11,0.55,,No relevent experience,Full time course,Masters,STEM,2,<10,NGO,1,14,1.0,2
14473,city_28,0.939,Male,No relevent experience,Full time course,High School,,2,500-999,Pvt Ltd,1,54,0.0,6
5297,city_36,0.893,Male,Has relevent experience,Part time course,Graduate,Humanities,>20,1000-4999,Pvt Ltd,1,96,0.0,5
21067,city_160,0.92,Male,No relevent experience,Full time course,Masters,Other,17,10000+,Public Sector,1,66,0.0,6
4567,city_105,0.794,Female,Has relevent experience,Part time course,Graduate,STEM,5,1000-4999,Pvt Ltd,1,65,0.0,4
31287,city_176,0.764,Male,Has relevent experience,no_enrollment,Graduate,STEM,3,<10,Pvt Ltd,1,12,0.0,4
989,city_103,0.92,,Has relevent experience,no_enrollment,Graduate,STEM,14,,,>4,25,1.0,6
2069,city_114,0.926,Female,Has relevent experience,no_enrollment,Masters,Humanities,>20,<10,Pvt Ltd,>4,66,0.0,6
10183,city_103,0.92,Female,Has relevent experience,no_enrollment,Masters,STEM,11,500-999,Pvt Ltd,3,122,0.0,6
7262,city_28,0.939,,No relevent experience,no_enrollment,Phd,STEM,6,,Public Sector,,13,0.0,6
17939,city_36,0.893,Male,Has relevent experience,Part time course,High School,,10,50-99,Public Sector,1,47,0.0,5
33141,city_99,0.915,Male,Has relevent experience,no_enrollment,High School,,10,10/49,Pvt Ltd,2,140,0.0,6
28835,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,3,10000+,Pvt Ltd,1,44,1.0,3
17827,city_50,0.8959999999999999,,No relevent experience,Full time course,Graduate,STEM,5,,,,98,0.0,5
33367,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,,,>4,220,1.0,6
16721,city_16,0.91,,Has relevent experience,no_enrollment,Graduate,STEM,16,,,never,13,0.0,6
27808,city_41,0.8270000000000001,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,50-99,Pvt Ltd,1,72,0.0,5
1424,city_160,0.92,,No relevent experience,no_enrollment,High School,,3,,,never,44,0.0,6
16956,city_20,0.7959999999999999,Male,Has relevent experience,Full time course,Graduate,STEM,6,,,1,121,0.0,4
14434,city_101,0.5579999999999999,,No relevent experience,no_enrollment,Graduate,STEM,3,50-99,Pvt Ltd,1,27,0.0,2
5220,city_73,0.754,Male,Has relevent experience,no_enrollment,Graduate,Other,>20,,,4,46,0.0,4
10761,city_21,0.624,Male,Has relevent experience,Full time course,Graduate,STEM,,100-500,Pvt Ltd,1,52,0.0,3
14665,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,2,500-999,Pvt Ltd,2,45,0.0,6
4442,city_103,0.92,Male,No relevent experience,no_enrollment,Phd,STEM,>20,,,>4,210,0.0,6
6083,city_114,0.926,Male,No relevent experience,no_enrollment,Graduate,STEM,5,,,4,19,1.0,6
21895,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,Business Degree,12,10/49,Pvt Ltd,1,113,0.0,6
33092,city_16,0.91,Male,No relevent experience,Full time course,Graduate,STEM,6,,,never,84,0.0,6
20397,city_114,0.926,,No relevent experience,no_enrollment,Graduate,STEM,>20,10000+,,>4,62,0.0,6
29911,city_114,0.926,Male,No relevent experience,no_enrollment,,,7,,,never,106,0.0,6
5023,city_141,0.763,Male,Has relevent experience,Full time course,Masters,STEM,2,50-99,Pvt Ltd,never,55,0.0,4
30634,city_103,0.92,Male,No relevent experience,Full time course,Graduate,STEM,10,,,3,78,1.0,6
19000,city_114,0.926,Male,Has relevent experience,no_enrollment,Graduate,STEM,14,50-99,Pvt Ltd,>4,17,0.0,6
31680,city_114,0.926,Male,No relevent experience,no_enrollment,Masters,Humanities,11,50-99,Pvt Ltd,3,90,0.0,6
31895,city_71,0.884,Male,No relevent experience,Full time course,Graduate,STEM,5,,,1,70,1.0,5
1196,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,Business Degree,>20,,,1,77,1.0,6
30976,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,Other,4,100-500,Funded Startup,2,127,0.0,3
3152,city_116,0.743,Male,No relevent experience,Full time course,Graduate,STEM,5,<10,Early Stage Startup,1,304,0.0,4
32528,city_128,0.527,,No relevent experience,no_enrollment,High School,,3,,,never,34,0.0,2
24068,city_21,0.624,,Has relevent experience,no_enrollment,Graduate,STEM,3,10/49,Public Sector,1,7,1.0,3
15762,city_114,0.926,,No relevent experience,no_enrollment,Masters,STEM,>20,100-500,Pvt Ltd,1,50,0.0,6
18373,city_138,0.836,Male,Has relevent experience,,Graduate,STEM,9,10/49,Pvt Ltd,1,166,1.0,5
26100,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,1000-4999,Pvt Ltd,1,45,0.0,6
5435,city_99,0.915,Male,No relevent experience,Full time course,High School,,4,,,1,113,0.0,6
246,city_64,0.6659999999999999,Male,Has relevent experience,no_enrollment,Graduate,STEM,4,50-99,Pvt Ltd,never,65,0.0,3
32489,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,Humanities,12,,,>4,4,0.0,6
11887,city_114,0.926,Male,Has relevent experience,no_enrollment,Masters,STEM,10,100-500,Pvt Ltd,1,42,0.0,6
31093,city_103,0.92,Female,No relevent experience,no_enrollment,Graduate,Humanities,16,,,>4,78,1.0,6
5902,city_20,0.7959999999999999,,Has relevent experience,Part time course,Masters,STEM,4,50-99,Funded Startup,1,74,0.0,4
7237,city_103,0.92,Male,No relevent experience,Full time course,Graduate,STEM,3,100-500,Pvt Ltd,2,24,1.0,6
27518,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,18,100-500,Pvt Ltd,1,6,0.0,6
7006,city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,100-500,Pvt Ltd,2,262,0.0,6
20289,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,,,>4,7,1.0,6
23231,city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,16,,,4,17,0.0,6
16178,city_46,0.762,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,100-500,Pvt Ltd,1,48,0.0,4
19074,city_143,0.74,Male,No relevent experience,Full time course,Graduate,STEM,7,,,never,13,1.0,4
10371,city_103,0.92,Female,No relevent experience,no_enrollment,Phd,STEM,7,500-999,Public Sector,4,28,0.0,6
14605,city_16,0.91,Male,Has relevent experience,no_enrollment,Masters,STEM,6,5000-9999,Pvt Ltd,1,94,0.0,6
6511,city_21,0.624,,Has relevent experience,no_enrollment,Graduate,STEM,5,50-99,Pvt Ltd,1,304,1.0,3
29464,city_21,0.624,,No relevent experience,Full time course,Graduate,STEM,12,,,never,57,1.0,3
29372,city_30,0.698,Male,Has relevent experience,no_enrollment,,,8,,,1,15,0.0,3
14649,city_150,0.698,,Has relevent experience,no_enrollment,Graduate,STEM,14,1000-4999,Public Sector,1,35,0.0,3
31670,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,Humanities,>20,10000+,Pvt Ltd,1,20,0.0,6
32401,city_103,0.92,Female,Has relevent experience,no_enrollment,Graduate,STEM,6,100-500,,1,332,0.0,6
19070,city_16,0.91,Female,No relevent experience,,High School,,3,,,never,122,0.0,6
20396,city_115,0.789,Female,Has relevent experience,Full time course,Phd,STEM,8,100-500,Pvt Ltd,>4,11,0.0,4
13522,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,,,>4,78,1.0,3
28544,city_103,0.92,,Has relevent experience,no_enrollment,Graduate,STEM,19,50-99,Pvt Ltd,4,29,0.0,6
4235,city_100,0.887,Male,Has relevent experience,no_enrollment,Phd,STEM,16,50-99,Funded Startup,1,212,1.0,5
3187,city_36,0.893,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,100-500,Pvt Ltd,>4,16,0.0,5
11877,city_73,0.754,Male,No relevent experience,Part time course,Masters,STEM,10,10000+,Public Sector,2,41,0.0,4
2913,city_21,0.624,Male,No relevent experience,no_enrollment,,,1,,,never,61,1.0,3
23534,city_103,0.92,Male,No relevent experience,Full time course,High School,,6,50-99,Public Sector,2,111,1.0,6
23733,city_21,0.624,Male,No relevent experience,Full time course,Graduate,STEM,5,,,never,13,1.0,3
16237,city_103,0.92,Male,No relevent experience,Full time course,Masters,STEM,10,,,1,138,1.0,6
17606,city_114,0.926,,No relevent experience,Full time course,High School,,7,<10,Early Stage Startup,2,77,0.0,6
6227,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,,,2,28,1.0,6
27923,city_136,0.897,Male,Has relevent experience,no_enrollment,Masters,STEM,8,100-500,,1,24,0.0,5
1686,city_103,0.92,Male,No relevent experience,Full time course,Graduate,STEM,2,,,never,42,1.0,6
26891,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,5000-9999,Pvt Ltd,4,68,0.0,6
5760,city_21,0.624,,Has relevent experience,no_enrollment,Graduate,STEM,5,50-99,Pvt Ltd,1,220,0.0,3
24520,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,<10,,1,192,0.0,6
31860,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,5000-9999,NGO,2,25,0.0,6
11790,city_103,0.92,,Has relevent experience,no_enrollment,Graduate,STEM,>20,,,>4,110,1.0,6
20201,city_128,0.527,,No relevent experience,Full time course,High School,,1,,,never,80,0.0,2
29292,city_136,0.897,Male,Has relevent experience,no_enrollment,Graduate,STEM,14,100-500,Pvt Ltd,1,16,0.0,5
27015,city_65,0.802,Male,Has relevent experience,no_enrollment,Graduate,STEM,16,5000-9999,Pvt Ltd,1,107,0.0,5
10521,city_97,0.925,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,1000-4999,Pvt Ltd,>4,31,0.0,6
22758,city_102,0.804,Male,No relevent experience,no_enrollment,Graduate,STEM,2,,,never,53,1.0,5
28296,city_103,0.92,Male,No relevent experience,Full time course,Graduate,STEM,4,500-999,Pvt Ltd,1,82,0.0,6
