enrollee_id,city,city_development_index,gender,relevent_experience,enrolled_university,education_level,major_discipline,experience,company_size,company_type,last_new_job,training_hours,target
29919,city_103,0.92,Female,Has relevent experience,no_enrollment,Masters,STEM,4,5000-9999,Pvt Ltd,1,40,1.0
27899,city_16,0.91,Male,No relevent experience,no_enrollment,Masters,Humanities,16,10000+,Pvt Ltd,4,18,0.0
24913,city_21,0.624,Male,Has relevent experience,Full time course,Graduate,STEM,9,10000+,Pvt Ltd,1,58,1.0
9373,city_150,0.698,Male,Has relevent experience,Part time course,Graduate,STEM,2,10/49,Pvt Ltd,1,85,0.0
15037,city_83,0.923,Male,Has relevent experience,no_enrollment,Graduate,STEM,15,,Pvt Ltd,1,226,0.0
17928,city_16,0.91,,Has relevent experience,no_enrollment,Graduate,STEM,>20,50-99,Pvt Ltd,>4,78,0.0
543,city_36,0.893,Female,Has relevent experience,no_enrollment,Graduate,STEM,7,50-99,Pvt Ltd,2,11,0.0
2660,city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,100-500,Funded Startup,>4,6,0.0
29822,city_118,0.722,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,50-99,Pvt Ltd,1,13,0.0
17395,city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,1,,,1,26,1.0
5666,city_114,0.926,Male,Has relevent experience,no_enrollment,Masters,STEM,14,50-99,Pvt Ltd,1,23,1.0
23005,city_16,0.91,Male,Has relevent experience,no_enrollment,Masters,STEM,15,500-999,Pvt Ltd,2,50,0.0
3166,city_100,0.887,Male,Has relevent experience,no_enrollment,Graduate,STEM,11,,,1,36,0.0
26250,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,1000-4999,Pvt Ltd,1,106,0.0
29631,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,17,50-99,Pvt Ltd,>4,21,0.0
16403,city_21,0.624,,Has relevent experience,Part time course,Masters,STEM,2,10/49,Pvt Ltd,1,24,0.0
1913,city_90,0.698,Male,Has relevent experience,no_enrollment,Graduate,STEM,17,50-99,Public Sector,>4,20,0.0
5148,city_19,0.682,,Has relevent experience,no_enrollment,Graduate,STEM,20,,,1,29,1.0
16549,city_67,0.855,Male,Has relevent experience,no_enrollment,Masters,STEM,18,,,2,47,1.0
21603,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,50-99,Pvt Ltd,1,50,0.0
3538,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,Humanities,>20,10000+,Pvt Ltd,>4,86,0.0
15431,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,,,1,54,0.0
7162,city_114,0.926,Male,No relevent experience,Full time course,High School,,13,,,never,57,0.0
1830,city_21,0.624,Male,No relevent experience,Full time course,Graduate,STEM,4,,Pvt Ltd,never,58,1.0
11885,city_61,0.913,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,10000+,Pvt Ltd,>4,59,0.0
18496,city_114,0.926,Male,Has relevent experience,no_enrollment,High School,,14,50-99,Pvt Ltd,3,84,0.0
24328,city_114,0.926,Male,No relevent experience,no_enrollment,High School,,3,50-99,Pvt Ltd,1,112,0.0
1688,city_21,0.624,Male,No relevent experience,no_enrollment,Masters,STEM,9,50-99,Pvt Ltd,never,53,0.0
17677,city_16,0.91,,Has relevent experience,Full time course,Graduate,STEM,3,10000+,Pvt Ltd,1,55,0.0
32924,city_90,0.698,Male,Has relevent experience,Full time course,Graduate,STEM,5,10/49,Funded Startup,1,204,0.0
14823,city_21,0.624,Male,No relevent experience,Part time course,Graduate,No Major,5,<10,Early Stage Startup,4,46,1.0
15855,city_102,0.804,,No relevent experience,Part time course,Graduate,STEM,1,,,1,198,0.0
21790,city_16,0.91,,Has relevent experience,no_enrollment,Masters,STEM,10,<10,Pvt Ltd,1,42,0.0
25841,city_71,0.884,Male,No relevent experience,Full time course,High School,,4,,,never,216,0.0
24150,city_21,0.624,Male,No relevent experience,no_enrollment,Graduate,STEM,4,5000-9999,Pvt Ltd,4,54,1.0
22693,city_90,0.698,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,,,3,6,0.0
26702,city_114,0.926,Other,Has relevent experience,no_enrollment,Graduate,STEM,16,100-500,Funded Startup,1,86,0.0
18630,city_28,0.939,Male,Has relevent experience,no_enrollment,Graduate,STEM,4,10/49,Pvt Ltd,3,72,0.0
2980,city_50,0.8959999999999999,,Has relevent experience,no_enrollment,Phd,STEM,11,100-500,Pvt Ltd,2,16,0.0
4097,city_23,0.899,Female,Has relevent experience,no_enrollment,Graduate,STEM,9,10/49,Funded Startup,1,41,0.0
9172,city_114,0.926,Male,Has relevent experience,no_enrollment,,,>20,50-99,Pvt Ltd,3,18,0.0
15800,city_114,0.926,,Has relevent experience,Full time course,Graduate,STEM,3,,,1,54,0.0
29216,city_65,0.802,Male,Has relevent experience,no_enrollment,Graduate,STEM,15,<10,Pvt Ltd,>4,61,0.0
18694,city_71,0.884,,Has relevent experience,no_enrollment,Masters,STEM,5,<10,Funded Startup,1,31,0.0
28582,city_138,0.836,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,100-500,,4,12,0.0
26707,city_114,0.926,Male,Has relevent experience,Full time course,Graduate,STEM,6,10/49,Funded Startup,1,54,0.0
5360,city_114,0.926,Male,Has relevent experience,no_enrollment,Masters,STEM,12,5000-9999,Pvt Ltd,2,13,0.0
14882,city_173,0.878,Male,Has relevent experience,no_enrollment,Phd,STEM,>20,500-999,Pvt Ltd,2,50,0.0
15003,city_103,0.92,Male,No relevent experience,no_enrollment,Phd,STEM,11,1000-4999,Pvt Ltd,2,51,0.0
24267,city_16,0.91,,Has relevent experience,no_enrollment,Graduate,STEM,13,100-500,Pvt Ltd,1,25,0.0
7325,city_75,0.939,Male,Has relevent experience,no_enrollment,Graduate,STEM,16,50-99,,1,139,0.0
18217,city_94,0.698,Male,Has relevent experience,no_enrollment,Graduate,STEM,20,,,never,41,1.0
33223,city_21,0.624,Male,Has relevent experience,Full time course,Masters,STEM,1,500-999,Pvt Ltd,1,20,1.0
23979,city_160,0.92,Male,Has relevent experience,Full time course,Graduate,STEM,9,,,2,11,0.0
20416,city_98,0.949,Male,Has relevent experience,no_enrollment,High School,,20,,,never,149,0.0
8085,city_72,0.795,,Has relevent experience,Full time course,Graduate,STEM,10,50-99,,1,29,0.0
19569,city_144,0.84,Male,Has relevent experience,no_enrollment,Masters,STEM,4,100-500,Pvt Ltd,1,6,1.0
12545,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,1000-4999,Pvt Ltd,2,19,0.0
6777,city_114,0.926,,Has relevent experience,no_enrollment,High School,,6,1000-4999,Pvt Ltd,2,14,0.0
15347,city_165,0.903,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,500-999,Pvt Ltd,never,60,0.0
26668,city_12,0.64,,No relevent experience,no_enrollment,Masters,STEM,6,10000+,,1,59,0.0
15811,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,14,50-99,Pvt Ltd,>4,156,0.0
21832,city_114,0.926,,Has relevent experience,Full time course,Phd,STEM,2,10000+,Pvt Ltd,never,47,0.0
19861,city_114,0.926,,No relevent experience,no_enrollment,High School,,5,,,never,48,0.0
9659,city_103,0.92,Male,No relevent experience,no_enrollment,Masters,STEM,5,10/49,Funded Startup,3,194,0.0
30157,city_162,0.767,,Has relevent experience,Part time course,Masters,STEM,6,50-99,Pvt Ltd,2,79,0.0
13081,city_46,0.762,Female,No relevent experience,Full time course,Graduate,STEM,3,,NGO,>4,122,1.0
6354,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,17,,,>4,78,0.0
20937,city_104,0.924,Male,No relevent experience,no_enrollment,Masters,STEM,14,10000+,Pvt Ltd,1,53,0.0
30967,city_16,0.91,Male,No relevent experience,Full time course,Graduate,STEM,10,,,1,8,1.0
17649,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,,,>4,28,0.0
20301,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,10000+,Pvt Ltd,2,102,0.0
31432,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,3,1000-4999,Pvt Ltd,never,43,0.0
17705,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,14,,,>4,192,0.0
5902,city_20,0.7959999999999999,,Has relevent experience,Part time course,Masters,STEM,4,50-99,Funded Startup,1,74,0.0
22897,city_103,0.92,Female,No relevent experience,no_enrollment,Graduate,STEM,<1,,,2,8,1.0
9825,city_103,0.92,Other,No relevent experience,Full time course,Graduate,STEM,4,10000+,NGO,1,19,0.0
17998,city_50,0.8959999999999999,Male,Has relevent experience,no_enrollment,Graduate,Arts,>20,,,1,30,0.0
4604,city_16,0.91,Male,Has relevent experience,no_enrollment,Masters,STEM,12,100-500,Pvt Ltd,1,20,0.0
20720,city_67,0.855,Male,Has relevent experience,no_enrollment,Masters,STEM,13,<10,Pvt Ltd,2,28,0.0
32674,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,50-99,Pvt Ltd,2,22,0.0
25372,city_97,0.925,,Has relevent experience,no_enrollment,Graduate,STEM,>20,50-99,Pvt Ltd,>4,20,0.0
25513,city_103,0.92,Male,No relevent experience,no_enrollment,Graduate,Arts,11,500-999,NGO,>4,161,0.0
44,city_136,0.897,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,500-999,Pvt Ltd,1,145,0.0
31348,city_99,0.915,Other,Has relevent experience,no_enrollment,Phd,STEM,,1000-4999,Pvt Ltd,>4,35,0.0
28908,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,16,50-99,Pvt Ltd,3,250,0.0
32076,city_11,0.55,Male,Has relevent experience,no_enrollment,Graduate,STEM,11,50-99,Pvt Ltd,1,40,1.0
33331,city_94,0.698,Male,Has relevent experience,Part time course,Graduate,STEM,4,,,1,28,1.0
2283,city_114,0.926,Male,Has relevent experience,no_enrollment,Graduate,STEM,19,100-500,Pvt Ltd,2,16,0.0
10388,city_75,0.939,Female,Has relevent experience,no_enrollment,Graduate,STEM,2,10/49,Pvt Ltd,1,40,0.0
9001,city_146,0.735,,Has relevent experience,Full time course,Graduate,STEM,3,100-500,,,18,0.0
2589,city_16,0.91,Male,Has relevent experience,no_enrollment,Masters,STEM,6,1000-4999,Pvt Ltd,1,46,0.0
1287,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,100-500,Pvt Ltd,2,6,0.0
30163,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,,,>4,25,0.0
13516,city_136,0.897,Male,Has relevent experience,no_enrollment,Masters,STEM,7,100-500,Early Stage Startup,>4,50,0.0
26672,city_103,0.92,,Has relevent experience,no_enrollment,Graduate,STEM,17,1000-4999,Pvt Ltd,3,17,0.0
2783,city_11,0.55,,Has relevent experience,no_enrollment,Graduate,STEM,4,10/49,Pvt Ltd,1,78,1.0
32699,city_103,0.92,,Has relevent experience,no_enrollment,High School,,18,10000+,Pvt Ltd,1,80,0.0
32073,city_114,0.926,Male,Has relevent experience,Part time course,Graduate,STEM,9,10000+,Pvt Ltd,2,74,0.0
17409,city_21,0.624,Male,Has relevent experience,no_enrollment,Masters,STEM,14,50-99,Funded Startup,1,224,0.0
16409,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,100-500,Pvt Ltd,1,35,1.0
8661,city_103,0.92,Male,No relevent experience,no_enrollment,Masters,STEM,10,10000+,Pvt Ltd,3,3,0.0
26319,city_73,0.754,Male,Has relevent experience,no_enrollment,Masters,STEM,10,1000-4999,Public Sector,1,47,0.0
25727,city_103,0.92,,No relevent experience,no_enrollment,,,9,1000-4999,NGO,>4,13,0.0
25099,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,16,50-99,Pvt Ltd,4,176,0.0
15505,city_114,0.926,,Has relevent experience,Full time course,Graduate,STEM,5,<10,,2,100,0.0
32191,city_162,0.767,Male,No relevent experience,Full time course,High School,,3,,,1,68,0.0
11656,city_21,0.624,Female,No relevent experience,no_enrollment,Masters,STEM,13,1000-4999,Pvt Ltd,>4,56,1.0
6475,city_75,0.939,Male,No relevent experience,no_enrollment,Primary School,,2,,,never,204,0.0
25858,city_101,0.5579999999999999,Male,Has relevent experience,Part time course,Masters,STEM,12,,,4,35,1.0
5264,city_100,0.887,Male,No relevent experience,no_enrollment,High School,,3,,,never,96,0.0
14862,city_50,0.8959999999999999,,Has relevent experience,,Graduate,STEM,16,5000-9999,Public Sector,>4,50,0.0
24733,city_41,0.8270000000000001,Male,Has relevent experience,no_enrollment,Graduate,STEM,16,,,>4,298,0.0
16699,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,10000+,Pvt Ltd,1,72,0.0
25820,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,Humanities,19,10000+,Pvt Ltd,1,145,1.0
5651,city_104,0.924,Male,Has relevent experience,no_enrollment,Graduate,Business Degree,17,5000-9999,Pvt Ltd,>4,41,0.0
18094,city_21,0.624,Male,No relevent experience,Full time course,High School,,7,,,never,146,1.0
31051,city_173,0.878,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,50-99,Pvt Ltd,>4,25,0.0
2022,city_103,0.92,,Has relevent experience,no_enrollment,Graduate,STEM,15,50-99,Funded Startup,4,101,0.0
21753,city_21,0.624,Female,Has relevent experience,no_enrollment,Graduate,STEM,3,10000+,Pvt Ltd,1,214,0.0
29728,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,100-500,,1,116,0.0
23068,city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,50-99,NGO,1,21,0.0
5508,city_78,0.579,Male,Has relevent experience,,Graduate,STEM,6,,,never,29,0.0
886,city_136,0.897,Male,Has relevent experience,no_enrollment,Graduate,STEM,11,10/49,Pvt Ltd,>4,32,1.0
21083,city_90,0.698,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,1000-4999,Pvt Ltd,2,42,0.0
15205,city_160,0.92,Male,No relevent experience,Full time course,High School,,7,100-500,Pvt Ltd,1,55,0.0
16616,city_114,0.926,Male,Has relevent experience,no_enrollment,Masters,STEM,11,100-500,Funded Startup,1,82,0.0
32849,city_126,0.479,Male,No relevent experience,Full time course,Graduate,STEM,10,,,>4,35,1.0
21427,city_114,0.926,Male,Has relevent experience,no_enrollment,Graduate,STEM,8,50-99,Pvt Ltd,2,242,0.0
14166,city_73,0.754,Male,Has relevent experience,no_enrollment,Graduate,STEM,16,,,1,30,0.0
12271,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,100-500,Funded Startup,1,28,0.0
29005,city_90,0.698,Male,Has relevent experience,no_enrollment,Graduate,STEM,14,,,1,180,1.0
9832,city_114,0.926,,Has relevent experience,no_enrollment,Masters,STEM,>20,,,>4,110,0.0
29917,city_162,0.767,Male,No relevent experience,Full time course,Graduate,STEM,4,,,1,14,1.0
3105,city_116,0.743,Male,No relevent experience,Full time course,Graduate,STEM,3,,Pvt Ltd,never,47,1.0
30062,city_16,0.91,Female,No relevent experience,Full time course,Masters,STEM,15,50-99,Public Sector,3,33,0.0
768,city_36,0.893,,Has relevent experience,no_enrollment,Graduate,STEM,>20,100-500,Pvt Ltd,>4,22,0.0
25691,city_104,0.924,Male,Has relevent experience,no_enrollment,Graduate,STEM,14,50-99,Funded Startup,2,21,0.0
14381,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,3,10000+,Pvt Ltd,1,19,1.0
27733,city_103,0.92,Female,No relevent experience,no_enrollment,Graduate,STEM,>20,,,1,54,1.0
13316,city_11,0.55,Female,Has relevent experience,Full time course,Masters,STEM,15,,,2,55,0.0
28838,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,1000-4999,NGO,>4,74,0.0
26593,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,14,,,1,44,0.0
26833,city_90,0.698,,No relevent experience,no_enrollment,Masters,STEM,1,10/49,Pvt Ltd,1,47,0.0
3174,city_16,0.91,Male,Has relevent experience,no_enrollment,Masters,STEM,9,10/49,Other,2,324,0.0
27793,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,11,,,1,82,1.0
10434,city_152,0.698,,No relevent experience,no_enrollment,Primary School,,6,,,never,17,0.0
6819,city_21,0.624,,No relevent experience,no_enrollment,High School,,1,,,never,52,0.0
16815,city_136,0.897,Male,No relevent experience,Full time course,Graduate,STEM,5,,,1,16,0.0
17870,city_23,0.899,Male,Has relevent experience,Full time course,High School,,3,10000+,Pvt Ltd,2,29,0.0
6854,city_21,0.624,Male,Has relevent experience,no_enrollment,Masters,STEM,12,<10,Funded Startup,2,26,0.0
7899,city_67,0.855,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,100-500,Pvt Ltd,1,57,0.0
31470,city_21,0.624,Male,No relevent experience,no_enrollment,Graduate,STEM,5,10/49,Funded Startup,1,24,1.0
24767,city_103,0.92,,Has relevent experience,no_enrollment,Graduate,STEM,>20,10000+,Pvt Ltd,>4,79,0.0
11020,city_46,0.762,,No relevent experience,Full time course,,,8,<10,Early Stage Startup,1,53,1.0
8936,city_103,0.92,Female,Has relevent experience,no_enrollment,Graduate,Business Degree,4,50-99,Pvt Ltd,1,12,0.0
3360,city_50,0.8959999999999999,Male,Has relevent experience,no_enrollment,Graduate,STEM,12,50-99,Pvt Ltd,2,15,0.0
24012,city_103,0.92,Male,No relevent experience,no_enrollment,Graduate,STEM,6,,,1,92,1.0
33370,city_114,0.926,Male,No relevent experience,Full time course,High School,,6,,,1,264,0.0
20749,city_64,0.6659999999999999,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,100-500,Pvt Ltd,2,68,0.0
18662,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,10000+,Pvt Ltd,1,56,1.0
389,city_28,0.939,Male,Has relevent experience,no_enrollment,Masters,STEM,9,500-999,Public Sector,3,141,0.0
4918,city_103,0.92,Other,No relevent experience,Full time course,High School,,4,,Public Sector,3,27,1.0
26428,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,1,10/49,Early Stage Startup,never,20,0.0
23468,city_142,0.727,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,,,1,88,1.0
27562,city_1,0.847,Male,No relevent experience,Full time course,Graduate,STEM,2,,,never,7,1.0
3861,city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,11,100-500,Pvt Ltd,2,98,0.0
30545,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,No Major,9,<10,Funded Startup,1,32,0.0
899,city_159,0.843,Male,Has relevent experience,no_enrollment,High School,,>20,,,>4,44,0.0
29064,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,15,1000-4999,Pvt Ltd,1,14,1.0
3824,city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,,Public Sector,>4,26,0.0
18455,city_16,0.91,,No relevent experience,no_enrollment,Phd,STEM,>20,,,>4,79,0.0
18849,city_46,0.762,Male,Has relevent experience,Full time course,Graduate,STEM,4,5000-9999,Pvt Ltd,1,62,0.0
31923,city_21,0.624,,Has relevent experience,Full time course,Graduate,STEM,2,50-99,Early Stage Startup,1,62,1.0
13367,city_105,0.794,Male,Has relevent experience,no_enrollment,High School,,14,<10,Pvt Ltd,>4,33,0.0
1857,city_123,0.738,Male,Has relevent experience,Full time course,Graduate,STEM,10,10000+,Pvt Ltd,1,144,0.0
31703,city_21,0.624,,Has relevent experience,,,,5,,,1,139,1.0
1909,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,8,50-99,Pvt Ltd,4,114,1.0
15175,city_16,0.91,Female,Has relevent experience,no_enrollment,Graduate,STEM,>20,100-500,NGO,>4,37,0.0
29944,city_103,0.92,Male,No relevent experience,no_enrollment,Graduate,STEM,3,,,1,52,1.0
5417,city_10,0.895,Male,Has relevent experience,no_enrollment,Graduate,STEM,12,1000-4999,Pvt Ltd,>4,14,0.0
22246,city_100,0.887,Other,Has relevent experience,,Graduate,Humanities,>20,,,1,37,0.0
7604,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,Humanities,1,100-500,NGO,1,81,0.0
7191,city_11,0.55,Male,Has relevent experience,Full time course,Graduate,STEM,9,10/49,Pvt Ltd,>4,14,0.0
14082,city_103,0.92,Male,No relevent experience,no_enrollment,Primary School,,3,,,never,73,0.0
10987,city_103,0.92,Male,Has relevent experience,no_enrollment,High School,,6,500-999,Pvt Ltd,2,62,0.0
1292,city_98,0.949,,No relevent experience,no_enrollment,Graduate,STEM,4,,,2,68,1.0
21778,city_103,0.92,Other,Has relevent experience,no_enrollment,Graduate,STEM,>20,10000+,Pvt Ltd,>4,15,1.0
30664,city_136,0.897,,No relevent experience,Part time course,Phd,STEM,5,10000+,Public Sector,2,7,1.0
17665,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,3,50-99,,2,91,0.0
28082,city_103,0.92,Male,No relevent experience,no_enrollment,Graduate,STEM,10,10000+,Pvt Ltd,3,129,0.0
9094,city_11,0.55,,Has relevent experience,no_enrollment,Graduate,STEM,7,50-99,Pvt Ltd,1,81,0.0
13299,city_21,0.624,,Has relevent experience,no_enrollment,Masters,STEM,5,100-500,Pvt Ltd,2,17,1.0
13285,city_41,0.8270000000000001,Male,Has relevent experience,Part time course,Graduate,STEM,>20,50-99,Pvt Ltd,>4,118,0.0
9009,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,2,1000-4999,Pvt Ltd,1,43,0.0
32485,city_103,0.92,Female,Has relevent experience,no_enrollment,Graduate,STEM,18,,,1,12,1.0
730,city_103,0.92,,Has relevent experience,no_enrollment,High School,,5,100-500,NGO,1,140,0.0
8173,city_162,0.767,Male,No relevent experience,Full time course,Graduate,STEM,1,,,1,54,0.0
16375,city_21,0.624,Male,Has relevent experience,Full time course,Masters,STEM,<1,10/49,Pvt Ltd,1,4,0.0
23661,city_103,0.92,Male,Has relevent experience,Full time course,Graduate,STEM,5,,,>4,31,1.0
28806,city_160,0.92,Male,Has relevent experience,no_enrollment,High School,,5,50-99,Funded Startup,1,24,0.0
757,city_103,0.92,,Has relevent experience,no_enrollment,Graduate,No Major,>20,50-99,Pvt Ltd,2,79,0.0
26101,city_103,0.92,Male,Has relevent experience,no_enrollment,High School,,18,10000+,Pvt Ltd,2,25,0.0
19693,city_67,0.855,,Has relevent experience,Full time course,Phd,STEM,10,1000-4999,Public Sector,3,141,0.0
29416,city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,50-99,Pvt Ltd,1,28,0.0
19212,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,5000-9999,Pvt Ltd,1,118,0.0
23392,city_21,0.624,Male,Has relevent experience,no_enrollment,Masters,STEM,8,100-500,Pvt Ltd,never,162,1.0
363,city_91,0.691,Male,Has relevent experience,Full time course,Graduate,STEM,4,,,never,32,1.0
7542,city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,1000-4999,Pvt Ltd,>4,58,0.0
21361,city_19,0.682,,No relevent experience,no_enrollment,Graduate,STEM,4,,,1,34,1.0
482,city_100,0.887,Male,Has relevent experience,no_enrollment,High School,,14,50-99,Pvt Ltd,1,89,0.0
26974,city_103,0.92,Male,Has relevent experience,Full time course,High School,,6,100-500,Funded Startup,3,167,0.0
25548,city_103,0.92,Male,No relevent experience,no_enrollment,Graduate,STEM,3,50-99,Pvt Ltd,2,28,0.0
6069,city_116,0.743,,Has relevent experience,no_enrollment,Masters,STEM,6,50-99,Pvt Ltd,>4,112,0.0
20582,city_136,0.897,Male,Has relevent experience,no_enrollment,Graduate,STEM,17,10000+,Pvt Ltd,1,26,0.0
22647,city_104,0.924,Male,No relevent experience,no_enrollment,Graduate,STEM,14,10000+,Pvt Ltd,1,26,0.0
22146,city_21,0.624,Male,Has relevent experience,no_enrollment,Masters,STEM,4,5000-9999,Pvt Ltd,2,62,0.0
16826,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,15,500-999,Pvt Ltd,4,20,0.0
21639,city_114,0.926,Male,Has relevent experience,no_enrollment,Graduate,STEM,11,100-500,Pvt Ltd,2,56,0.0
2249,city_83,0.923,Male,No relevent experience,Full time course,Graduate,STEM,2,100-500,Pvt Ltd,1,25,0.0
3247,city_100,0.887,,Has relevent experience,no_enrollment,Masters,STEM,19,1000-4999,Pvt Ltd,,104,1.0
6192,city_65,0.802,Male,No relevent experience,Full time course,High School,,4,,,never,43,0.0
18056,city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,50-99,Pvt Ltd,2,276,0.0
3487,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,500-999,Pvt Ltd,2,35,0.0
15795,city_104,0.924,Male,Has relevent experience,no_enrollment,High School,,14,<10,Pvt Ltd,1,38,0.0
18077,city_114,0.926,Male,Has relevent experience,Full time course,Graduate,STEM,13,,,>4,3,0.0
16899,city_136,0.897,,No relevent experience,Full time course,Graduate,STEM,4,,,,25,0.0
16527,city_21,0.624,,Has relevent experience,Part time course,Masters,STEM,3,500-999,Pvt Ltd,1,55,1.0
20508,city_134,0.698,,No relevent experience,Full time course,Graduate,STEM,11,,,never,107,0.0
2356,city_105,0.794,,Has relevent experience,no_enrollment,Graduate,STEM,4,,,2,5,0.0
20405,city_19,0.682,,No relevent experience,Full time course,Graduate,STEM,1,,,,97,1.0
7696,city_123,0.738,,Has relevent experience,no_enrollment,Graduate,STEM,9,50-99,Funded Startup,1,9,0.0
18526,city_136,0.897,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,500-999,Funded Startup,never,21,0.0
4893,city_21,0.624,Male,Has relevent experience,Full time course,Masters,STEM,4,50-99,Pvt Ltd,1,35,1.0
24687,city_114,0.926,,No relevent experience,no_enrollment,Graduate,Arts,>20,,,3,24,0.0
5253,city_21,0.624,Male,No relevent experience,Full time course,High School,,2,,,never,119,1.0
29729,city_21,0.624,Male,Has relevent experience,Full time course,Graduate,STEM,6,100-500,Pvt Ltd,1,33,1.0
16447,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,10000+,Pvt Ltd,1,6,0.0
30929,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,50-99,,1,88,1.0
23977,city_123,0.738,,Has relevent experience,Full time course,Graduate,STEM,17,,,3,13,1.0
4434,city_21,0.624,,Has relevent experience,no_enrollment,Graduate,STEM,5,50-99,Early Stage Startup,,32,0.0
27597,city_114,0.926,Male,Has relevent experience,no_enrollment,Graduate,Other,15,1000-4999,Pvt Ltd,1,145,0.0
30243,city_100,0.887,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,<10,Pvt Ltd,never,43,1.0
30076,city_114,0.926,Male,No relevent experience,no_enrollment,High School,,4,,,never,63,0.0
2839,city_114,0.926,Male,Has relevent experience,Full time course,Masters,STEM,16,5000-9999,Public Sector,2,8,0.0
6775,city_114,0.926,Male,Has relevent experience,no_enrollment,High School,,4,50-99,Pvt Ltd,1,14,0.0
14999,city_67,0.855,,Has relevent experience,no_enrollment,Masters,STEM,>20,50-99,Pvt Ltd,2,21,0.0
22177,city_103,0.92,Male,No relevent experience,no_enrollment,Masters,STEM,>20,,Pvt Ltd,1,21,0.0
10361,city_46,0.762,Male,Has relevent experience,no_enrollment,Graduate,Other,>20,<10,Pvt Ltd,never,172,0.0
15370,city_102,0.804,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,50-99,,2,112,0.0
